id,date,station_name,line_number,boarding_count,alighting_count,created_at,avg_temp,precip_total,rain_sum,snowfall_sum,precipitation_type,year,month,day,day_of_week,is_weekend,is_holiday,total_traffic,lag_1d,lag_7d,rolling_7d_avg
319,2023-11-12,성수,2호선,23193,25436,2026-01-27T07:42:00.993385+00:00,-0.6,0.0,0.0,0.0,0,2023,11,12,6,1,0,48629,68716.0,46234.0,82282.14285714286
321,2023-11-14,성수,2호선,42092,45703,2026-01-27T07:42:01.45553+00:00,2.7,0.0,0.0,0.0,0,2023,11,14,1,0,0,87795,48629.0,86306.0,82624.28571428571
324,2023-11-17,성수,2호선,47198,50897,2026-01-27T07:42:02.145961+00:00,0.8,0.9,0.6,0.21,3,2023,11,17,4,0,0,98095,87795.0,92367.0,82837.0
325,2023-11-18,성수,2호선,34351,38336,2026-01-27T07:42:02.378294+00:00,-1.1,0.0,0.0,0.0,0,2023,11,18,5,1,0,72687,98095.0,93366.0,83655.28571428571
326,2023-11-19,성수,2호선,24241,26726,2026-01-27T07:42:02.616693+00:00,3.7,0.1,0.1,0.0,1,2023,11,19,6,1,0,50967,72687.0,91104.0,80701.14285714286
327,2023-11-20,성수,2호선,42164,45600,2026-01-27T07:42:02.850323+00:00,3.1,0.0,0.0,0.0,0,2023,11,20,0,0,0,87764,50967.0,97882.0,74967.28571428571
328,2023-11-21,성수,2호선,43315,47317,2026-01-27T07:42:03.078774+00:00,4.7,0.0,0.0,0.0,0,2023,11,21,1,0,0,90632,87764.0,68716.0,73521.85714285714
329,2023-11-22,성수,2호선,44103,48322,2026-01-27T07:42:03.302157+00:00,5.7,0.3,0.3,0.0,1,2023,11,22,2,0,0,92425,90632.0,48629.0,76652.71428571429
330,2023-11-23,성수,2호선,45155,49309,2026-01-27T07:42:03.526391+00:00,8.9,0.6,0.6,0.0,1,2023,11,23,3,0,0,94464,92425.0,87795.0,82909.28571428571
331,2023-11-24,성수,2호선,48390,52340,2026-01-27T07:42:03.756636+00:00,-2.6,0.0,0.0,0.0,0,2023,11,24,4,0,0,100730,94464.0,98095.0,83862.0
333,2023-11-26,성수,2호선,24228,26599,2026-01-27T07:42:04.228321+00:00,1.8,0.0,0.0,0.0,0,2023,11,26,6,1,0,50827,100730.0,72687.0,84238.42857142857
334,2023-11-27,성수,2호선,41189,44591,2026-01-27T07:42:04.442993+00:00,5.3,4.2,4.2,0.0,1,2023,11,27,0,0,0,85780,50827.0,50967.0,81115.57142857143
335,2023-11-28,성수,2호선,43000,46751,2026-01-27T07:42:04.664166+00:00,-0.6,0.0,0.0,0.0,0,2023,11,28,1,0,0,89751,85780.0,87764.0,86088.85714285714
336,2023-11-29,성수,2호선,43949,47263,2026-01-27T07:42:04.887617+00:00,-2.3,0.1,0.0,0.07,3,2023,11,29,2,0,0,91212,89751.0,90632.0,86372.71428571429
337,2023-11-30,성수,2호선,43467,47047,2026-01-27T07:42:05.109542+00:00,-5.2,0.0,0.0,0.0,0,2023,11,30,3,0,0,90514,91212.0,92425.0,86455.57142857143
338,2023-12-01,성수,2호선,45683,50158,2026-01-27T07:42:05.336023+00:00,-3.9,0.0,0.0,0.0,0,2023,12,1,4,0,0,95841,90514.0,94464.0,86182.57142857143
339,2023-12-02,성수,2호선,31069,34869,2026-01-27T07:42:05.566075+00:00,-0.2,0.1,0.1,0.0,1,2023,12,2,5,1,0,65938,95841.0,100730.0,86379.28571428571
340,2023-12-03,성수,2호선,22935,24860,2026-01-27T07:42:05.790035+00:00,-1.4,0.0,0.0,0.0,0,2023,12,3,6,1,0,47795,65938.0,50827.0,81409.0
341,2023-12-04,성수,2호선,41656,44926,2026-01-27T07:42:06.018328+00:00,0.2,0.0,0.0,0.0,0,2023,12,4,0,0,0,86582,47795.0,85780.0,80975.85714285714
342,2023-12-05,성수,2호선,42443,46307,2026-01-27T07:42:06.259154+00:00,4.1,0.0,0.0,0.0,0,2023,12,5,1,0,0,88750,86582.0,89751.0,81090.42857142857
343,2023-12-06,성수,2호선,42786,46384,2026-01-27T07:42:06.531649+00:00,4.5,4.7,4.7,0.0,1,2023,12,6,2,0,0,89170,88750.0,91212.0,80947.42857142857
344,2023-12-07,성수,2호선,44009,48463,2026-01-27T07:42:06.76587+00:00,3.6,0.0,0.0,0.0,0,2023,12,7,3,0,0,92472,89170.0,90514.0,80655.71428571429
345,2023-12-08,성수,2호선,45611,51021,2026-01-27T07:42:06.997059+00:00,8.4,0.0,0.0,0.0,0,2023,12,8,4,0,0,96632,92472.0,95841.0,80935.42857142857
346,2023-12-09,성수,2호선,31280,35966,2026-01-27T07:42:07.220843+00:00,10.4,0.5,0.5,0.0,1,2023,12,9,5,1,0,67246,96632.0,65938.0,81048.42857142857
347,2023-12-10,성수,2호선,22853,25073,2026-01-27T07:42:07.438621+00:00,7.7,0.0,0.0,0.0,0,2023,12,10,6,1,0,47926,67246.0,47795.0,81235.28571428571
348,2023-12-11,성수,2호선,40394,43035,2026-01-27T07:42:07.66678+00:00,8.0,13.7,13.7,0.0,1,2023,12,11,0,0,0,83429,47926.0,86582.0,81254.0
349,2023-12-12,성수,2호선,43810,47752,2026-01-27T07:42:07.904674+00:00,4.1,0.6,0.6,0.0,1,2023,12,12,1,0,0,91562,83429.0,88750.0,80803.57142857143
350,2023-12-13,성수,2호선,44516,48740,2026-01-27T07:42:08.140881+00:00,4.0,1.0,1.0,0.0,1,2023,12,13,2,0,0,93256,91562.0,89170.0,81205.28571428571
352,2023-12-15,성수,2호선,46337,51395,2026-01-27T07:42:08.599634+00:00,4.4,18.4,18.4,0.0,1,2023,12,15,4,0,0,97732,93256.0,92472.0,81789.0
353,2023-12-16,성수,2호선,34441,39325,2026-01-27T07:42:08.837521+00:00,-3.7,0.5,0.3,0.14,3,2023,12,16,5,1,0,73766,97732.0,96632.0,82540.42857142857
354,2023-12-17,성수,2호선,24591,25452,2026-01-27T07:42:09.061398+00:00,-10.1,0.0,0.0,0.0,0,2023,12,17,6,1,0,50043,73766.0,67246.0,79273.85714285714
355,2023-12-18,성수,2호선,44789,48061,2026-01-27T07:42:09.284537+00:00,-7.6,0.0,0.0,0.0,0,2023,12,18,0,0,0,92850,50043.0,47926.0,76816.28571428571
356,2023-12-19,성수,2호선,47999,51510,2026-01-27T07:42:09.518985+00:00,-3.8,0.1,0.0,0.07,3,2023,12,19,1,0,0,99509,92850.0,83429.0,83234.0
357,2023-12-20,성수,2호선,48685,52767,2026-01-27T07:42:09.761433+00:00,-7.4,0.1,0.0,0.07,3,2023,12,20,2,0,0,101452,99509.0,91562.0,85531.14285714286
358,2023-12-21,성수,2호선,47485,51462,2026-01-27T07:42:09.985814+00:00,-11.5,0.0,0.0,0.0,0,2023,12,21,3,0,0,98947,101452.0,93256.0,86944.0
359,2023-12-22,성수,2호선,49427,53199,2026-01-27T07:42:10.220105+00:00,-11.8,0.0,0.0,0.0,0,2023,12,22,4,0,0,102626,98947.0,97732.0,87757.0
360,2023-12-23,성수,2호선,39751,43806,2026-01-27T07:42:10.452649+00:00,-7.9,0.0,0.0,0.0,0,2023,12,23,5,1,0,83557,102626.0,73766.0,88456.14285714286
361,2023-12-24,성수,2호선,39503,44377,2026-01-27T07:42:10.692568+00:00,-3.5,0.3,0.0,0.28,3,2023,12,24,6,1,0,83880,83557.0,50043.0,89854.85714285714
362,2023-12-25,성수,2호선,40404,45157,2026-01-27T07:42:10.915478+00:00,-2.9,0.3,0.0,0.21,3,2023,12,25,0,0,1,85561,83880.0,92850.0,94688.71428571429
363,2023-12-26,성수,2호선,48687,52696,2026-01-27T07:42:11.141889+00:00,-1.0,0.0,0.0,0.0,0,2023,12,26,1,0,0,101383,85561.0,99509.0,93647.42857142857
364,2023-12-27,성수,2호선,49711,53871,2026-01-27T07:42:11.360524+00:00,-0.7,0.0,0.0,0.0,0,2023,12,27,2,0,0,103582,101383.0,101452.0,93915.14285714286
365,2023-12-28,성수,2호선,48298,52407,2026-01-27T07:42:11.587527+00:00,-0.6,0.0,0.0,0.0,0,2023,12,28,3,0,0,100705,103582.0,98947.0,94219.42857142857
366,2023-12-29,성수,2호선,46102,50166,2026-01-27T07:42:11.811489+00:00,-0.0,0.0,0.0,0.0,0,2023,12,29,4,0,0,96268,100705.0,102626.0,94470.57142857143
367,2023-12-30,성수,2호선,28620,30736,2026-01-27T07:42:12.03483+00:00,-0.8,12.6,3.9,6.09,3,2023,12,30,5,1,0,59356,96268.0,83557.0,93562.28571428571
368,2023-12-31,성수,2호선,23689,26600,2026-01-27T07:42:12.264334+00:00,1.5,4.7,4.7,0.0,1,2023,12,31,6,1,0,50289,59356.0,83880.0,90105.0
1,2024-01-01,성수,2호선,15653,17343,2026-01-27T06:18:36.426698+00:00,0.8,0.0,0.0,0.0,0,2024,1,1,0,0,1,32996,50289.0,85561.0,85306.28571428571
2,2024-01-02,성수,2호선,43629,46559,2026-01-27T06:18:36.966507+00:00,0.9,0.0,0.0,0.0,0,2024,1,2,1,0,0,90188,32996.0,101383.0,77797.0
3,2024-01-03,성수,2호선,44323,47857,2026-01-27T06:18:37.264794+00:00,-0.2,0.1,0.0,0.07,3,2024,1,3,2,0,0,92180,90188.0,103582.0,76197.71428571429
373,2024-01-05,성수,2호선,45877,50078,2026-01-27T07:42:13.457889+00:00,2.0,0.2,0.2,0.0,1,2024,1,5,4,0,0,95955,92180.0,100705.0,74568.85714285714
374,2024-01-06,성수,2호선,30062,33001,2026-01-27T07:42:13.690105+00:00,-1.9,0.6,0.0,0.42,3,2024,1,6,5,1,0,63063,95955.0,96268.0,73890.28571428571
375,2024-01-07,성수,2호선,21877,23067,2026-01-27T07:42:13.933824+00:00,-5.3,0.0,0.0,0.0,0,2024,1,7,6,1,0,44944,63063.0,59356.0,69146.71428571429
376,2024-01-08,성수,2호선,42862,45533,2026-01-27T07:42:14.15998+00:00,-6.4,0.0,0.0,0.0,0,2024,1,8,0,0,0,88395,44944.0,50289.0,67087.85714285714
377,2024-01-09,성수,2호선,44889,47780,2026-01-27T07:42:14.384531+00:00,-1.3,2.3,0.0,1.61,3,2024,1,9,1,0,0,92669,88395.0,32996.0,72531.57142857143
378,2024-01-10,성수,2호선,45660,49043,2026-01-27T07:42:14.610465+00:00,-2.7,0.0,0.0,0.0,0,2024,1,10,2,0,0,94703,92669.0,90188.0,81056.28571428571
379,2024-01-11,성수,2호선,45397,49428,2026-01-27T07:42:14.846145+00:00,-1.7,0.0,0.0,0.0,0,2024,1,11,3,0,0,94825,94703.0,92180.0,81701.28571428571
380,2024-01-12,성수,2호선,46778,50863,2026-01-27T07:42:15.067735+00:00,-1.8,0.0,0.0,0.0,0,2024,1,12,4,0,0,97641,94825.0,95955.0,82079.14285714286
381,2024-01-13,성수,2호선,29752,33193,2026-01-27T07:42:15.304036+00:00,-2.8,0.0,0.0,0.0,0,2024,1,13,5,1,0,62945,97641.0,63063.0,82320.0
382,2024-01-14,성수,2호선,19529,20949,2026-01-27T07:42:15.535323+00:00,-2.2,2.7,2.7,0.0,1,2024,1,14,6,1,0,40478,62945.0,44944.0,82303.14285714286
383,2024-01-15,성수,2호선,42630,45678,2026-01-27T07:42:15.765624+00:00,-5.5,0.0,0.0,0.0,0,2024,1,15,0,0,0,88308,40478.0,88395.0,81665.14285714286
384,2024-01-16,성수,2호선,44404,47914,2026-01-27T07:42:15.99934+00:00,-4.1,0.0,0.0,0.0,0,2024,1,16,1,0,0,92318,88308.0,92669.0,81652.71428571429
385,2024-01-17,성수,2호선,44962,47418,2026-01-27T07:42:16.236099+00:00,-1.4,5.2,2.9,1.61,3,2024,1,17,2,0,0,92380,92318.0,94703.0,81602.57142857143
386,2024-01-18,성수,2호선,45218,49297,2026-01-27T07:42:16.463417+00:00,2.7,0.8,0.8,0.0,1,2024,1,18,3,0,0,94515,92380.0,94825.0,81270.71428571429
387,2024-01-19,성수,2호선,46329,50282,2026-01-27T07:42:16.706337+00:00,3.0,0.0,0.0,0.0,0,2024,1,19,4,0,0,96611,94515.0,97641.0,81226.42857142857
388,2024-01-20,성수,2호선,29403,31956,2026-01-27T07:42:16.968551+00:00,1.7,2.6,0.6,1.4,3,2024,1,20,5,1,0,61359,96611.0,62945.0,81079.28571428571
389,2024-01-21,성수,2호선,20776,22587,2026-01-27T07:42:17.194028+00:00,0.9,0.1,0.0,0.07,3,2024,1,21,6,1,0,43363,61359.0,40478.0,80852.71428571429
390,2024-01-22,성수,2호선,42047,44765,2026-01-27T07:42:17.420337+00:00,-8.3,0.0,0.0,0.0,0,2024,1,22,0,0,0,86812,43363.0,88308.0,81264.85714285714
392,2024-01-24,성수,2호선,43504,46983,2026-01-27T07:42:17.87393+00:00,-8.7,0.0,0.0,0.0,0,2024,1,24,2,0,0,90487,86812.0,92318.0,81051.14285714286
393,2024-01-25,성수,2호선,44419,48197,2026-01-27T07:42:18.09044+00:00,-6.3,0.0,0.0,0.0,0,2024,1,25,3,0,0,92616,90487.0,92380.0,80789.57142857143
394,2024-01-26,성수,2호선,45890,50350,2026-01-27T07:42:18.308057+00:00,-3.9,0.0,0.0,0.0,0,2024,1,26,4,0,0,96240,92616.0,94515.0,80823.28571428571
395,2024-01-27,성수,2호선,29935,33336,2026-01-27T07:42:18.55031+00:00,-2.6,0.0,0.0,0.0,0,2024,1,27,5,1,0,63271,96240.0,96611.0,81069.71428571429
396,2024-01-28,성수,2호선,21904,23692,2026-01-27T07:42:18.773159+00:00,-3.2,0.0,0.0,0.0,0,2024,1,28,6,1,0,45596,63271.0,61359.0,76306.85714285714
397,2024-01-29,성수,2호선,43182,46434,2026-01-27T07:42:19.004036+00:00,-2.2,0.0,0.0,0.0,0,2024,1,29,0,0,0,89616,45596.0,43363.0,74055.0
398,2024-01-30,성수,2호선,44377,48138,2026-01-27T07:42:19.229585+00:00,-0.1,0.0,0.0,0.0,0,2024,1,30,1,0,0,92515,89616.0,86812.0,80662.57142857143
399,2024-01-31,성수,2호선,44563,48407,2026-01-27T07:42:19.452151+00:00,1.7,0.0,0.0,0.0,0,2024,1,31,2,0,0,92970,92515.0,90487.0,81477.28571428571
400,2024-02-01,성수,2호선,45482,49253,2026-01-27T07:42:19.686712+00:00,0.4,0.0,0.0,0.0,0,2024,2,1,3,0,0,94735,92970.0,92616.0,81832.0
401,2024-02-02,성수,2호선,48001,51865,2026-01-27T07:42:19.925912+00:00,1.2,0.1,0.1,0.0,1,2024,2,2,4,0,0,99866,94735.0,96240.0,82134.71428571429
402,2024-02-03,성수,2호선,30306,33960,2026-01-27T07:42:20.167987+00:00,1.6,1.0,1.0,0.0,1,2024,2,3,5,1,0,64266,99866.0,63271.0,82652.71428571429
403,2024-02-04,성수,2호선,23876,26229,2026-01-27T07:42:20.397756+00:00,4.1,0.0,0.0,0.0,0,2024,2,4,6,1,0,50105,64266.0,45596.0,82794.85714285714
404,2024-02-05,성수,2호선,44713,47570,2026-01-27T07:42:20.6352+00:00,1.5,7.2,2.8,3.08,3,2024,2,5,0,0,0,92283,50105.0,89616.0,83439.0
405,2024-02-06,성수,2호선,45071,49004,2026-01-27T07:42:20.869504+00:00,0.7,0.8,0.0,0.56,3,2024,2,6,1,0,0,94075,92283.0,92515.0,83820.0
406,2024-02-07,성수,2호선,44458,48421,2026-01-27T07:42:21.101929+00:00,-1.2,0.0,0.0,0.0,0,2024,2,7,2,0,0,92879,94075.0,92970.0,84042.85714285714
407,2024-02-08,성수,2호선,42505,45470,2026-01-27T07:42:21.330765+00:00,-1.7,0.0,0.0,0.0,0,2024,2,8,3,0,0,87975,92879.0,94735.0,84029.85714285714
408,2024-02-09,성수,2호선,14781,15946,2026-01-27T07:42:21.561831+00:00,-1.1,0.0,0.0,0.0,0,2024,2,9,4,0,1,30727,87975.0,99866.0,83064.14285714286
409,2024-02-10,성수,2호선,8943,10139,2026-01-27T07:42:21.796204+00:00,-0.9,0.1,0.1,0.0,1,2024,2,10,5,1,1,19082,30727.0,64266.0,73187.14285714286
411,2024-02-12,성수,2호선,18996,21851,2026-01-27T07:42:22.271961+00:00,0.3,0.0,0.0,0.0,0,2024,2,12,0,0,1,40847,19082.0,50105.0,66732.28571428571
412,2024-02-13,성수,2호선,42787,46572,2026-01-27T07:42:22.505297+00:00,4.9,0.0,0.0,0.0,0,2024,2,13,1,0,0,89359,40847.0,92283.0,65409.71428571428
413,2024-02-14,성수,2호선,46626,51704,2026-01-27T07:42:22.738603+00:00,8.8,0.3,0.3,0.0,1,2024,2,14,2,0,0,98330,89359.0,94075.0,64992.0
414,2024-02-15,성수,2호선,45392,49084,2026-01-27T07:42:22.976603+00:00,4.7,8.4,6.0,1.68,3,2024,2,15,3,0,0,94476,98330.0,92879.0,65599.85714285714
415,2024-02-16,성수,2호선,49444,54621,2026-01-27T07:42:23.218498+00:00,0.1,0.0,0.0,0.0,0,2024,2,16,4,0,0,104065,94476.0,87975.0,65828.0
416,2024-02-17,성수,2호선,35261,40162,2026-01-27T07:42:23.451993+00:00,1.5,0.0,0.0,0.0,0,2024,2,17,5,1,0,75423,104065.0,30727.0,68126.57142857143
417,2024-02-18,성수,2호선,25762,27626,2026-01-27T07:42:23.690976+00:00,4.0,6.2,6.2,0.0,1,2024,2,18,6,1,0,53388,75423.0,19082.0,74511.71428571429
418,2024-02-19,성수,2호선,45024,48420,2026-01-27T07:42:23.915261+00:00,8.9,7.1,7.1,0.0,1,2024,2,19,0,0,0,93444,53388.0,40847.0,79412.57142857143
419,2024-02-20,성수,2호선,48191,51320,2026-01-27T07:42:24.133299+00:00,3.1,2.1,2.0,0.07,3,2024,2,20,1,0,0,99511,93444.0,89359.0,86926.42857142857
420,2024-02-21,성수,2호선,46763,49758,2026-01-27T07:42:24.369762+00:00,1.8,14.3,2.0,8.61,3,2024,2,21,2,0,0,96521,99511.0,98330.0,88376.71428571429
421,2024-02-22,성수,2호선,49374,53453,2026-01-27T07:42:24.600024+00:00,-0.4,5.3,0.0,3.78,3,2024,2,22,3,0,0,102827,96521.0,94476.0,88118.28571428571
422,2024-02-23,성수,2호선,50409,54706,2026-01-27T07:42:24.824964+00:00,0.7,0.2,0.0,0.14,3,2024,2,23,4,0,0,105115,102827.0,104065.0,89311.28571428571
423,2024-02-24,성수,2호선,37115,41183,2026-01-27T07:42:25.04881+00:00,0.8,1.8,0.6,0.84,3,2024,2,24,5,1,0,78298,105115.0,75423.0,89461.28571428571
424,2024-02-25,성수,2호선,27836,30728,2026-01-27T07:42:25.292553+00:00,1.8,2.3,0.0,1.61,3,2024,2,25,6,1,0,58564,78298.0,53388.0,89872.0
425,2024-02-26,성수,2호선,47075,50940,2026-01-27T07:42:25.521082+00:00,1.8,0.0,0.0,0.0,0,2024,2,26,0,0,0,98015,58564.0,93444.0,90611.42857142857
426,2024-02-27,성수,2호선,48128,52485,2026-01-27T07:42:25.75378+00:00,2.1,0.0,0.0,0.0,0,2024,2,27,1,0,0,100613,98015.0,99511.0,91264.42857142857
427,2024-02-28,성수,2호선,47957,52445,2026-01-27T07:42:25.994886+00:00,3.8,0.0,0.0,0.0,0,2024,2,28,2,0,0,100402,100613.0,96521.0,91421.85714285714
428,2024-02-29,성수,2호선,47874,52624,2026-01-27T07:42:26.220887+00:00,2.8,0.0,0.0,0.0,0,2024,2,29,3,0,0,100498,100402.0,102827.0,91976.28571428571
430,2024-03-02,성수,2호선,28282,31632,2026-01-27T07:42:26.677974+00:00,-2.2,5.1,0.0,3.57,3,2024,3,2,5,1,0,59914,100498.0,105115.0,91643.57142857143
433,2024-03-05,성수,2호선,43684,47376,2026-01-27T07:42:27.358+00:00,5.0,0.1,0.1,0.0,1,2024,3,5,1,0,0,91060,59914.0,78298.0,85186.28571428571
434,2024-03-06,성수,2호선,45161,49198,2026-01-27T07:42:27.618694+00:00,4.1,0.1,0.1,0.0,1,2024,3,6,2,0,0,94359,91060.0,58564.0,87009.42857142857
435,2024-03-07,성수,2호선,45268,49233,2026-01-27T07:42:27.84157+00:00,2.5,3.0,2.4,0.42,3,2024,3,7,3,0,0,94501,94359.0,98015.0,92123.0
436,2024-03-08,성수,2호선,48592,53179,2026-01-27T07:42:28.06155+00:00,0.3,0.0,0.0,0.0,0,2024,3,8,4,0,0,101771,94501.0,100613.0,91621.0
437,2024-03-09,성수,2호선,34488,38744,2026-01-27T07:42:28.287615+00:00,-0.3,0.0,0.0,0.0,0,2024,3,9,5,1,0,73232,101771.0,100402.0,91786.42857142857
438,2024-03-10,성수,2호선,25215,27788,2026-01-27T07:42:28.526894+00:00,1.8,0.0,0.0,0.0,0,2024,3,10,6,1,0,53003,73232.0,100498.0,87905.0
439,2024-03-11,성수,2호선,43662,47282,2026-01-27T07:42:28.752702+00:00,3.9,0.4,0.4,0.0,1,2024,3,11,0,0,0,90944,53003.0,59914.0,81120.0
440,2024-03-12,성수,2호선,45091,49259,2026-01-27T07:42:28.972015+00:00,4.7,1.1,1.1,0.0,1,2024,3,12,1,0,0,94350,90944.0,91060.0,85552.85714285714
442,2024-03-14,성수,2호선,47964,52690,2026-01-27T07:42:29.433621+00:00,5.1,0.0,0.0,0.0,0,2024,3,14,3,0,0,100654,94350.0,94359.0,86022.85714285714
443,2024-03-15,성수,2호선,50053,55004,2026-01-27T07:42:29.663871+00:00,5.5,0.0,0.0,0.0,0,2024,3,15,4,0,0,105057,100654.0,94501.0,86922.14285714286
444,2024-03-16,성수,2호선,37510,42937,2026-01-27T07:42:29.883396+00:00,7.7,0.0,0.0,0.0,0,2024,3,16,5,1,0,80447,105057.0,101771.0,88430.14285714286
445,2024-03-17,성수,2호선,28545,31442,2026-01-27T07:42:30.104638+00:00,7.1,0.2,0.2,0.0,1,2024,3,17,6,1,0,59987,80447.0,73232.0,85383.85714285714
446,2024-03-18,성수,2호선,45233,48817,2026-01-27T07:42:30.332922+00:00,4.1,0.0,0.0,0.0,0,2024,3,18,0,0,0,94050,59987.0,53003.0,83491.71428571429
447,2024-03-19,성수,2호선,46531,50160,2026-01-27T07:42:30.560065+00:00,5.4,1.0,1.0,0.0,1,2024,3,19,1,0,0,96691,94050.0,90944.0,89355.57142857143
448,2024-03-20,성수,2호선,46754,50686,2026-01-27T07:42:30.78481+00:00,3.3,0.0,0.0,0.0,0,2024,3,20,2,0,0,97440,96691.0,94350.0,90176.57142857143
449,2024-03-21,성수,2호선,47439,51658,2026-01-27T07:42:31.012741+00:00,3.1,0.0,0.0,0.0,0,2024,3,21,3,0,0,99097,97440.0,100654.0,90618.0
450,2024-03-22,성수,2호선,49960,53696,2026-01-27T07:42:31.231966+00:00,7.9,20.0,20.0,0.0,1,2024,3,22,4,0,0,103656,99097.0,105057.0,90395.57142857143
451,2024-03-23,성수,2호선,37639,44278,2026-01-27T07:42:31.468728+00:00,11.1,4.0,4.0,0.0,1,2024,3,23,5,1,0,81917,103656.0,80447.0,90195.42857142857
452,2024-03-24,성수,2호선,27868,31925,2026-01-27T07:42:31.696692+00:00,11.9,0.0,0.0,0.0,0,2024,3,24,6,1,0,59793,81917.0,59987.0,90405.42857142857
453,2024-03-25,성수,2호선,44572,47059,2026-01-27T07:42:31.945738+00:00,8.6,2.4,2.4,0.0,1,2024,3,25,0,0,0,91631,59793.0,94050.0,90377.71428571429
454,2024-03-26,성수,2호선,45940,50491,2026-01-27T07:42:32.165101+00:00,6.4,12.1,12.0,0.07,3,2024,3,26,1,0,0,96431,91631.0,96691.0,90032.14285714286
455,2024-03-27,성수,2호선,47260,51731,2026-01-27T07:42:32.390262+00:00,7.8,0.0,0.0,0.0,0,2024,3,27,2,0,0,98991,96431.0,97440.0,89995.0
456,2024-03-28,성수,2호선,49598,53998,2026-01-27T07:42:32.625181+00:00,9.0,3.2,3.2,0.0,1,2024,3,28,3,0,0,103596,98991.0,99097.0,90216.57142857143
457,2024-03-29,성수,2호선,52843,58035,2026-01-27T07:42:32.842241+00:00,7.3,5.6,5.2,0.28,3,2024,3,29,4,0,0,110878,103596.0,103656.0,90859.28571428571
458,2024-03-30,성수,2호선,38077,43598,2026-01-27T07:42:33.058747+00:00,6.4,0.5,0.5,0.0,1,2024,3,30,5,1,0,81675,110878.0,81917.0,91891.0
459,2024-03-31,성수,2호선,28281,30736,2026-01-27T07:42:33.292221+00:00,7.6,0.0,0.0,0.0,0,2024,3,31,6,1,0,59017,81675.0,59793.0,91856.42857142857
461,2024-04-02,성수,2호선,47331,51739,2026-01-27T07:42:33.741302+00:00,11.9,0.0,0.0,0.0,0,2024,4,2,1,0,0,99070,59017.0,91631.0,91745.57142857143
462,2024-04-03,성수,2호선,46270,51010,2026-01-27T07:42:33.974675+00:00,12.2,0.5,0.5,0.0,1,2024,4,3,2,0,0,97280,99070.0,96431.0,92808.28571428571
463,2024-04-04,성수,2호선,47869,52719,2026-01-27T07:42:34.197651+00:00,12.6,0.0,0.0,0.0,0,2024,4,4,3,0,0,100588,97280.0,98991.0,92929.57142857143
464,2024-04-05,성수,2호선,50834,55971,2026-01-27T07:42:34.419316+00:00,11.8,0.0,0.0,0.0,0,2024,4,5,4,0,0,106805,100588.0,103596.0,93157.71428571429
465,2024-04-06,성수,2호선,39232,42435,2026-01-27T07:42:34.640171+00:00,9.9,0.0,0.0,0.0,0,2024,4,6,5,1,0,81667,106805.0,110878.0,93616.14285714286
466,2024-04-07,성수,2호선,27101,29265,2026-01-27T07:42:34.865798+00:00,12.2,0.0,0.0,0.0,0,2024,4,7,6,1,0,56366,81667.0,81675.0,89443.14285714286
467,2024-04-08,성수,2호선,43443,47218,2026-01-27T07:42:35.105414+00:00,13.6,0.0,0.0,0.0,0,2024,4,8,0,0,0,90661,56366.0,59017.0,85827.57142857143
468,2024-04-09,성수,2호선,46671,51718,2026-01-27T07:42:35.33497+00:00,12.1,0.0,0.0,0.0,0,2024,4,9,1,0,0,98389,90661.0,99070.0,90348.14285714286
469,2024-04-10,성수,2호선,29883,33054,2026-01-27T07:42:35.556714+00:00,11.9,0.0,0.0,0.0,0,2024,4,10,2,0,1,62937,98389.0,97280.0,90250.85714285714
470,2024-04-11,성수,2호선,45249,49903,2026-01-27T07:42:35.77318+00:00,13.0,1.9,1.9,0.0,1,2024,4,11,3,0,0,95152,62937.0,100588.0,85344.71428571429
471,2024-04-12,성수,2호선,48993,54328,2026-01-27T07:42:36.005533+00:00,14.7,0.0,0.0,0.0,0,2024,4,12,4,0,0,103321,95152.0,106805.0,84568.14285714286
472,2024-04-13,성수,2호선,36558,42117,2026-01-27T07:42:36.235951+00:00,16.5,0.0,0.0,0.0,0,2024,4,13,5,1,0,78675,103321.0,81667.0,84070.42857142857
473,2024-04-14,성수,2호선,26139,29327,2026-01-27T07:42:36.480645+00:00,18.9,0.0,0.0,0.0,0,2024,4,14,6,1,0,55466,78675.0,56366.0,83643.0
474,2024-04-15,성수,2호선,43316,46328,2026-01-27T07:42:36.69774+00:00,15.5,14.0,14.0,0.0,1,2024,4,15,0,0,0,89644,55466.0,90661.0,83514.42857142857
475,2024-04-16,성수,2호선,45822,50349,2026-01-27T07:42:36.916932+00:00,12.0,0.7,0.7,0.0,1,2024,4,16,1,0,0,96171,89644.0,98389.0,83369.14285714286
476,2024-04-17,성수,2호선,45719,50157,2026-01-27T07:42:37.150854+00:00,12.1,0.0,0.0,0.0,0,2024,4,17,2,0,0,95876,96171.0,62937.0,83052.28571428571
477,2024-04-18,성수,2호선,45913,50650,2026-01-27T07:42:37.373459+00:00,14.7,0.0,0.0,0.0,0,2024,4,18,3,0,0,96563,95876.0,95152.0,87757.85714285714
478,2024-04-19,성수,2호선,49283,54749,2026-01-27T07:42:37.588581+00:00,14.8,0.0,0.0,0.0,0,2024,4,19,4,0,0,104032,96563.0,103321.0,87959.42857142857
480,2024-04-21,성수,2호선,26328,29152,2026-01-27T07:42:38.02474+00:00,15.6,0.1,0.1,0.0,1,2024,4,21,6,1,0,55480,104032.0,78675.0,88061.0
